Game ID,Game Timestamp,Difficulty,Board Solved,Time,Estimated Time,3BV,Completed 3BV,3BV p s,Efficiency,Total Clicks,Useful Clicks,Wasted Clicks
2316887524,2023-06-01 17:20:29,expert,False,1.732,79.239,183,4,2.3095,67.0,6,5,1
2316887523,2023-06-01 17:20:27,expert,False,0.615,59.655,194,2,3.2520,67.0,3,3,0
2316887522,2023-06-01 17:20:26,expert,False,0.635,,178,1,1.5748,33.0,3,3,0
2316887521,2023-06-01 17:20:24,expert,False,1.472,85.376,174,3,2.0380,60.0,5,5,0
2316887520,2023-06-01 17:20:23,expert,False,0.333,,169,1,3.0030,33.0,3,3,0
2316887519,2023-06-01 17:20:19,expert,False,2.401,61.397,179,7,2.9155,78.0,9,8,1
2316887155,2023-06-01 17:20:16,expert,False,0.164,,177,0,,0.0,2,2,0
2316887517,2023-06-01 17:20:16,expert,False,2.074,81.716,197,5,2.4108,63.0,8,6,2
2316887148,2023-06-01 17:20:06,expert,False,8.685,114.642,198,15,1.7271,54.0,28,27,1
2316884998,2023-06-01 17:18:57,expert,False,55.278,80.730,203,139,2.5146,87.0,160,146,14
2316884995,2023-06-01 17:18:55,expert,False,1.130,,142,1,0.8850,25.0,4,4,0
2316884595,2023-06-01 17:18:54,expert,False,0.151,,172,1,6.6225,50.0,2,2,0
2316884208,2023-06-01 17:18:27,expert,False,14.851,85.393,161,28,1.8854,64.0,44,41,3
2316884204,2023-06-01 17:18:18,expert,False,8.016,115.564,173,12,1.4970,48.0,25,21,4
2316883248,2023-06-01 17:18:16,expert,False,0.818,,188,1,1.2225,25.0,4,4,0
2316882082,2023-06-01 17:16:44,expert,False,69.989,82.524,158,134,1.9146,65.0,206,196,10
2316881087,2023-06-01 17:16:16,expert,False,23.285,72.930,166,53,2.2761,75.0,71,67,4
2316881082,2023-06-01 17:16:10,expert,False,0.160,,171,1,6.2500,50.0,2,2,0
2316880742,2023-06-01 17:16:05,expert,False,4.682,65.548,154,11,2.3494,73.0,15,13,2
2316880741,2023-06-01 17:16:03,expert,False,0.501,39.579,158,2,3.9920,67.0,3,3,0
2316880738,2023-06-01 17:16:00,expert,False,1.583,100.257,190,3,1.8951,50.0,6,5,1
2316880487,2023-06-01 17:15:08,expert,False,3.089,59.034,172,9,2.9136,100.0,9,9,0
2316880195,2023-06-01 17:15:07,expert,False,0.163,,184,1,6.1350,50.0,2,2,0
2316880193,2023-06-01 17:15:03,expert,False,3.217,73.531,160,7,2.1759,64.0,11,11,0
2316879958,2023-06-01 17:14:51,expert,False,8.378,105.922,177,14,1.6710,48.0,29,24,5
2316879955,2023-06-01 17:14:49,expert,False,1.132,101.880,180,2,1.7668,50.0,4,4,0
2316878157,2023-06-01 17:14:18,expert,False,26.952,84.054,184,59,2.1891,70.0,84,79,5
2316878154,2023-06-01 17:14:06,expert,False,9.391,100.171,192,18,1.9167,58.0,31,30,1
2316878153,2023-06-01 17:14:05,expert,False,0.143,,186,0,,0.0,2,2,0
2316875302,2023-06-01 17:12:21,expert,False,33.837,80.653,174,73,2.1574,76.0,96,92,4
2316875300,2023-06-01 17:12:19,expert,False,0.786,63.273,161,2,2.5445,67.0,3,3,0
2316875296,2023-06-01 17:12:17,expert,False,0.143,,201,0,,0.0,2,2,0
2316874962,2023-06-01 17:11:32,expert,False,16.481,75.644,179,39,2.3664,81.0,48,45,3
2316874696,2023-06-01 17:11:25,expert,False,0.142,,185,1,7.0423,50.0,2,2,0
2316874697,2023-06-01 17:11:25,expert,False,4.089,78.275,134,7,1.7119,47.0,15,15,0
2316874694,2023-06-01 17:11:23,expert,False,0.432,,194,1,2.3148,33.0,3,3,0
2316874451,2023-06-01 17:11:16,expert,False,5.230,52.997,152,15,2.8681,83.0,18,17,1
2316874450,2023-06-01 17:11:15,expert,False,0.150,,123,0,,0.0,3,3,0
2316874449,2023-06-01 17:11:14,expert,False,0.137,,185,1,7.2993,50.0,2,2,0
2316874448,2023-06-01 17:11:13,expert,False,0.298,,219,0,,0.0,3,3,0
2316874446,2023-06-01 17:11:08,expert,False,4.011,85.950,150,7,1.7452,47.0,15,13,2
2316874444,2023-06-01 17:11:07,expert,False,0.540,56.970,211,2,3.7037,67.0,3,3,0
2316874006,2023-06-01 17:11:03,expert,False,2.655,227.003,171,2,0.7533,22.0,9,3,6
2316873502,2023-06-01 17:11:01,expert,False,1.625,72.313,178,4,2.4615,80.0,5,5,0
2316870914,2023-06-01 17:09:36,expert,False,76.863,83.811,193,177,2.3028,82.0,217,206,11
2316870913,2023-06-01 17:09:34,expert,False,0.564,46.530,165,2,3.5461,67.0,3,3,0
2316870474,2023-06-01 17:08:53,expert,False,35.562,70.789,211,106,2.9807,94.0,113,108,5
2316868416,2023-06-01 17:07:33,expert,False,39.180,85.895,171,78,1.9908,67.0,116,104,12
2316868151,2023-06-01 17:07:29,expert,False,2.186,97.824,179,4,1.8298,57.0,7,6,1
2316868150,2023-06-01 17:07:21,expert,False,7.186,72.658,182,18,2.5049,72.0,25,23,2
2316868149,2023-06-01 17:07:20,expert,False,0.144,,163,1,6.9444,50.0,2,2,0
2316868148,2023-06-01 17:07:19,expert,False,0.311,,140,1,3.2154,33.0,3,3,0
2316868147,2023-06-01 17:07:17,expert,False,0.744,41.168,166,3,4.0323,60.0,5,5,0
2316867961,2023-06-01 17:06:54,expert,False,20.389,75.032,184,50,2.4523,77.0,65,61,4
2316867957,2023-06-01 17:06:33,expert,False,17.716,83.518,165,35,1.9756,66.0,53,50,3
2316867956,2023-06-01 17:06:32,expert,False,0.162,,147,0,,0.0,2,2,0
2316867762,2023-06-01 17:06:31,expert,False,0.589,54.777,186,2,3.3956,67.0,3,3,0
2316867761,2023-06-01 17:06:30,expert,False,0.153,,154,1,6.5359,50.0,2,2,0
2316867759,2023-06-01 17:06:29,expert,False,0.497,,179,1,2.0121,33.0,3,3,0
2316867588,2023-06-01 17:06:15,expert,False,8.011,113.386,184,13,1.6228,50.0,26,21,5
2316867586,2023-06-01 17:06:13,expert,False,1.352,92.387,205,3,2.2189,60.0,5,5,0
2316867582,2023-06-01 17:06:05,expert,False,4.282,177.703,166,4,0.9341,31.0,13,11,2
2316867581,2023-06-01 17:06:04,expert,False,0.315,,149,1,3.1746,33.0,3,3,0
2316867580,2023-06-01 17:06:03,expert,False,0.168,,177,0,,0.0,2,2,0
2316867458,2023-06-01 17:05:59,expert,False,3.426,75.800,177,8,2.3351,67.0,12,10,2
2316867457,2023-06-01 17:05:58,expert,False,0.157,,179,1,6.3694,50.0,2,2,0
2316867393,2023-06-01 17:05:49,expert,False,7.824,67.808,182,21,2.6840,81.0,26,25,1
2316867041,2023-06-01 17:05:26,expert,False,20.920,77.055,221,60,2.8681,95.0,63,60,3
2316866786,2023-06-01 17:05:24,expert,False,0.310,,186,1,3.2258,33.0,3,3,0
2316864725,2023-06-01 17:04:22,expert,False,29.581,88.250,179,60,2.0283,65.0,93,84,9
2316864724,2023-06-01 17:04:18,expert,False,3.234,109.956,170,5,1.5461,50.0,10,9,1
2316864723,2023-06-01 17:04:15,expert,False,0.660,,179,1,1.5152,33.0,3,3,0
2316864289,2023-06-01 17:04:12,expert,False,1.496,41.639,167,6,4.0107,86.0,7,7,0
2316863863,2023-06-01 17:03:35,expert,False,14.748,64.174,161,37,2.5088,74.0,50,48,2
2316863510,2023-06-01 17:03:28,expert,False,6.128,115.875,208,11,1.7950,48.0,23,19,4
2316863508,2023-06-01 17:03:26,expert,False,0.148,,142,1,6.7568,50.0,2,2,0
2316863509,2023-06-01 17:03:26,expert,False,0.695,,157,1,1.4388,33.0,3,3,0
2316860940,2023-06-01 17:02:10,expert,False,69.453,81.907,171,145,2.0877,73.0,198,193,5
2316860936,2023-06-01 17:02:09,expert,False,0.151,,175,0,,0.0,2,2,0
2316860938,2023-06-01 17:02:09,expert,False,0.154,,182,1,6.4935,50.0,2,2,0
2316860196,2023-06-01 17:01:25,expert,False,31.470,82.490,173,66,2.0972,67.0,98,93,5
2316620402,2023-06-01 14:01:41,expert,False,0.152,,156,1,6.5789,50.0,2,2,0
2316620690,2023-06-01 14:01:41,expert,False,31.548,94.644,156,52,1.6483,58.0,89,85,4
2316620401,2023-06-01 14:01:39,expert,False,0.911,,191,1,1.0977,33.0,3,3,0
2316620394,2023-06-01 14:01:25,expert,False,13.006,72.412,206,37,2.8448,100.0,37,35,2
2316620393,2023-06-01 14:01:20,expert,False,4.094,75.739,148,8,1.9541,73.0,11,10,1
2316194922,2023-06-01 10:22:34,expert,False,25.706,86.618,155,46,1.7895,60.0,77,72,5
2316194367,2023-06-01 10:22:29,expert,False,2.871,110.246,192,5,1.7416,50.0,10,9,1
2316194363,2023-06-01 10:22:25,expert,False,3.195,57.865,163,9,2.8169,75.0,12,12,0
2316194360,2023-06-01 10:22:22,expert,False,2.770,64.897,164,7,2.5271,70.0,10,10,0
2316194359,2023-06-01 10:22:21,expert,False,0.143,,171,1,6.9930,50.0,2,2,0
2316192685,2023-06-01 10:21:36,expert,False,2.457,60.197,196,8,3.2560,89.0,9,9,0
2316191906,2023-06-01 10:21:16,expert,False,19.473,78.345,173,43,2.2082,72.0,60,52,8
2316191903,2023-06-01 10:21:15,expert,False,0.543,52.671,194,2,3.6832,67.0,3,3,0
2316191188,2023-06-01 10:21:03,expert,False,2.855,121.338,170,4,1.4011,36.0,11,10,1
2316190784,2023-06-01 10:20:46,expert,False,16.715,77.725,186,40,2.3931,74.0,54,51,3
2316186646,2023-06-01 10:18:42,expert,False,0.135,,133,0,,0.0,2,2,0
2316185337,2023-06-01 10:17:57,expert,False,43.920,82.910,185,98,2.2313,78.0,126,117,9
2316180319,2023-06-01 10:15:30,expert,False,0.541,,187,1,1.8484,50.0,2,2,0
2316174445,2023-06-01 10:12:23,expert,False,27.996,93.987,188,56,2.0003,69.0,81,77,4
2316174444,2023-06-01 10:12:22,expert,False,0.164,,161,1,6.0976,50.0,2,2,0
2316174439,2023-06-01 10:12:16,expert,False,5.223,66.292,165,13,2.4890,81.0,16,14,2
2316173834,2023-06-01 10:12:15,expert,False,0.596,54.832,184,2,3.3557,67.0,3,3,0
2316173152,2023-06-01 10:12:09,expert,False,5.036,160.433,223,7,1.3900,33.0,21,16,5
2316173146,2023-06-01 10:12:06,expert,False,2.267,145.844,193,3,1.3233,60.0,5,5,0
2316172310,2023-06-01 10:11:08,expert,False,0.150,,151,0,,0.0,2,2,0
2316172311,2023-06-01 10:11:08,expert,False,47.789,86.618,174,96,2.0088,73.0,131,120,11
2316172309,2023-06-01 10:11:07,expert,False,0.156,,168,1,6.4103,50.0,2,2,0
2316171564,2023-06-01 10:11:04,expert,False,0.554,49.029,177,2,3.6101,67.0,3,3,0
2316081339,2023-06-01 09:29:58,expert,False,47.501,98.355,176,85,1.7894,67.0,126,113,13
2316081336,2023-06-01 09:29:57,expert,False,0.604,,176,1,1.6556,33.0,3,3,0
2316081334,2023-06-01 09:29:55,expert,False,0.145,,190,0,,0.0,2,2,0
2314481032,2023-05-31 23:37:34,expert,False,2.213,100.692,182,4,1.8075,50.0,8,7,1
2314481031,2023-05-31 23:37:33,expert,False,0.161,,208,0,,0.0,2,2,0
2314481029,2023-05-31 23:37:32,expert,False,0.458,,157,1,2.1834,50.0,2,2,0
2314480130,2023-05-31 23:37:31,expert,False,0.350,32.725,187,2,5.7143,67.0,3,3,0
2314480124,2023-05-31 23:37:28,expert,False,1.828,,181,1,0.5470,13.0,8,8,0
2314477524,2023-05-31 23:37:06,expert,False,15.643,79.779,153,30,1.9178,65.0,46,42,4
2314477519,2023-05-31 23:37:03,expert,False,3.019,58.116,154,8,2.6499,89.0,9,9,0
2314476864,2023-05-31 23:37:02,expert,False,0.145,,192,1,6.8966,50.0,2,2,0
2314476863,2023-05-31 23:37:01,expert,False,0.592,62.456,211,2,3.3784,67.0,3,3,0
2314476861,2023-05-31 23:36:59,expert,False,0.650,,178,1,1.5385,33.0,3,3,0
2314472623,2023-05-31 23:34:19,expert,False,10.166,51.120,176,35,3.4428,109.0,32,29,3
2314472266,2023-05-31 23:34:18,expert,False,0.170,,175,1,5.8824,50.0,2,2,0
2314472264,2023-05-31 23:34:17,expert,False,0.583,,157,1,1.7153,50.0,2,2,0
2314472258,2023-05-31 23:34:05,expert,False,10.657,73.746,173,25,2.3459,83.0,30,29,1
2314472257,2023-05-31 23:34:03,expert,False,0.559,,162,1,1.7889,33.0,3,3,0
2314471585,2023-05-31 23:33:59,expert,False,3.820,113.327,178,6,1.5707,55.0,11,11,0
2314471583,2023-05-31 23:33:57,expert,False,0.772,,193,1,1.2953,50.0,2,2,0
2314471582,2023-05-31 23:33:55,expert,False,0.594,,144,1,1.6835,33.0,3,3,0
2314468291,2023-05-31 23:33:02,expert,False,9.528,92.104,174,18,1.8892,56.0,32,28,4
2314467755,2023-05-31 23:32:51,expert,False,10.308,78.879,176,23,2.2313,77.0,30,29,1
2314467752,2023-05-31 23:32:33,expert,False,16.319,82.013,196,39,2.3899,85.0,46,40,6
2314467751,2023-05-31 23:32:30,expert,False,1.966,98.792,201,4,2.0346,44.0,9,8,1
2313997405,2023-05-31 19:33:30,expert,False,72.221,77.617,187,174,2.4093,81.0,215,203,12
2313997400,2023-05-31 19:33:26,expert,False,3.293,97.849,208,7,2.1257,58.0,12,11,1
2313997398,2023-05-31 19:33:22,expert,False,2.628,101.178,154,4,1.5221,40.0,10,8,2
2313997134,2023-05-31 19:32:57,expert,False,17.925,75.514,198,47,2.6220,82.0,57,55,2
2313997133,2023-05-31 19:32:56,expert,False,0.238,,163,1,4.2017,50.0,2,2,0
2313997131,2023-05-31 19:32:52,expert,False,0.831,33.032,159,4,4.8135,67.0,6,6,0
2313996562,2023-05-31 19:32:46,expert,False,4.894,98.859,202,10,2.0433,67.0,15,12,3
2313995061,2023-05-31 19:31:26,expert,False,63.158,77.594,172,140,2.2167,77.0,183,167,16
2313995057,2023-05-31 19:31:24,expert,False,1.429,92.171,129,2,1.3996,40.0,5,5,0
2313992516,2023-05-31 19:30:26,expert,False,39.329,78.658,192,96,2.4409,85.0,113,111,2
2313992514,2023-05-31 19:30:23,expert,False,2.121,119.483,169,3,1.4144,33.0,9,9,0
2313992513,2023-05-31 19:30:20,expert,False,1.811,46.482,154,6,3.3131,86.0,7,7,0
2313992510,2023-05-31 19:30:17,expert,False,2.114,39.974,208,11,5.2034,138.0,8,8,0
2313978470,2023-05-31 19:22:25,expert,False,31.118,70.853,148,65,2.0888,71.0,91,89,2
2313977930,2023-05-31 19:22:23,expert,False,0.740,72.150,195,2,2.7027,67.0,3,3,0
2313977923,2023-05-31 19:22:18,expert,False,4.820,113.270,188,8,1.6598,53.0,15,12,3
2313977922,2023-05-31 19:22:16,expert,False,0.715,,185,1,1.3986,33.0,3,3,0
2313977438,2023-05-31 19:22:15,expert,False,0.164,,167,0,,0.0,2,2,0
2313977432,2023-05-31 19:22:07,expert,False,7.301,91.993,189,15,2.0545,71.0,21,19,2
2313837148,2023-05-31 18:01:32,expert,False,34.701,78.300,176,78,2.2478,77.0,101,95,6
2313837147,2023-05-31 18:01:31,expert,False,0.156,,186,1,6.4103,50.0,2,2,0
2313836482,2023-05-31 18:00:58,expert,False,30.762,64.900,173,82,2.6656,92.0,89,82,7
2313836481,2023-05-31 18:00:57,expert,False,0.170,,172,0,,0.0,2,2,0
2313836480,2023-05-31 18:00:56,expert,False,0.142,,153,1,7.0423,50.0,2,2,0
2313836478,2023-05-31 18:00:55,expert,False,0.175,,212,0,,0.0,2,2,0
2313836476,2023-05-31 18:00:54,expert,False,0.142,,183,1,7.0423,50.0,2,2,0
2313804326,2023-05-31 17:37:27,expert,False,30.362,92.065,188,62,2.0420,71.0,87,84,3
2313803919,2023-05-31 17:37:08,expert,False,18.200,63.506,164,47,2.5824,82.0,57,50,7
2313803653,2023-05-31 17:37:06,expert,False,0.687,,142,1,1.4556,33.0,3,3,0
2313803651,2023-05-31 17:37:05,expert,False,0.158,,161,0,,0.0,2,2,0
2313803649,2023-05-31 17:37:02,expert,False,2.634,85.342,162,5,1.8983,50.0,10,9,1
2313803478,2023-05-31 17:36:55,expert,False,6.257,67.355,183,17,2.7170,81.0,21,19,2
2313803033,2023-05-31 17:36:25,expert,False,28.546,81.832,172,60,2.1019,67.0,89,85,4
2313803031,2023-05-31 17:36:24,expert,False,0.164,,177,1,6.0976,50.0,2,2,0
2313801704,2023-05-31 17:35:08,expert,False,72.624,78.562,172,159,2.1894,77.0,206,198,8
2313798652,2023-05-31 17:32:58,expert,False,14.560,65.520,144,32,2.1978,73.0,44,42,2
2313798650,2023-05-31 17:32:57,expert,False,0.175,,164,0,,0.0,2,2,0
2313798645,2023-05-31 17:32:49,expert,False,7.802,110.647,156,11,1.4099,48.0,23,21,2
2313796179,2023-05-31 17:32:48,expert,False,0.571,,179,1,1.7513,50.0,2,2,0
2313796178,2023-05-31 17:32:46,expert,False,0.572,,170,1,1.7483,33.0,3,3,0
2313796177,2023-05-31 17:32:45,expert,False,0.618,54.693,177,2,3.2362,50.0,4,3,1
2313796176,2023-05-31 17:32:43,expert,False,1.122,99.297,177,2,1.7825,29.0,7,7,0
2313796174,2023-05-31 17:32:42,expert,False,0.222,18.870,170,2,9.0090,67.0,3,3,0
2313795035,2023-05-31 17:31:54,expert,False,47.772,91.390,176,92,1.9258,67.0,137,125,12
2313795034,2023-05-31 17:31:52,expert,False,0.646,40.483,188,3,4.6440,60.0,5,5,0
2313794459,2023-05-31 17:31:48,expert,False,3.067,186.065,182,3,0.9782,33.0,9,8,1
2313794457,2023-05-31 17:31:46,expert,False,0.158,,155,0,,0.0,2,2,0
2313794456,2023-05-31 17:31:45,expert,False,0.210,,163,0,,0.0,3,2,1
2313794455,2023-05-31 17:31:44,expert,False,0.469,43.383,185,2,4.2644,67.0,3,3,0
2313601319,2023-05-31 14:19:12,expert,False,70.759,88.115,198,159,2.2471,84.0,189,180,9
2313601318,2023-05-31 14:19:05,expert,False,5.509,147.169,187,7,1.2706,37.0,19,17,2
2313601314,2023-05-31 14:19:04,expert,False,0.150,,149,1,6.6667,50.0,2,2,0
2313585767,2023-05-31 14:09:34,expert,False,0.603,49.748,165,2,3.3167,67.0,3,3,0
2313585338,2023-05-31 14:09:27,expert,False,5.201,128.291,148,6,1.1536,33.0,18,17,1
2313551052,2023-05-31 13:48:52,expert,False,31.163,85.557,151,55,1.7649,65.0,84,80,4
2313420180,2023-05-31 12:37:19,expert,False,13.327,82.818,174,28,2.1010,65.0,43,42,1
2313420176,2023-05-31 12:37:17,expert,False,0.144,,150,1,6.9444,50.0,2,2,0
2313420178,2023-05-31 12:37:17,expert,False,0.710,,161,1,1.4085,33.0,3,3,0
2313418841,2023-05-31 12:36:46,expert,False,28.559,80.261,163,58,2.0309,69.0,84,80,4
2313418840,2023-05-31 12:36:45,expert,False,0.697,,188,1,1.4347,33.0,3,3,0
2313418838,2023-05-31 12:36:43,expert,False,0.944,49.717,158,3,3.1780,75.0,4,4,0
2313417952,2023-05-31 12:36:22,expert,False,19.556,94.055,202,42,2.1477,74.0,57,54,3
2313407758,2023-05-31 12:31:00,expert,False,28.527,87.999,182,59,2.0682,69.0,86,79,7
2313407757,2023-05-31 12:30:58,expert,False,0.648,,200,1,1.5432,50.0,2,2,0
2313407755,2023-05-31 12:30:56,expert,False,1.488,44.853,211,7,4.7043,100.0,7,7,0
2313406880,2023-05-31 12:30:55,expert,False,0.151,,208,1,6.6225,50.0,2,2,0
2313406878,2023-05-31 12:30:53,expert,False,0.564,,168,1,1.7731,33.0,3,3,0
2313400855,2023-05-31 12:27:38,expert,False,14.708,74.357,182,36,2.4476,88.0,41,38,3
2313400854,2023-05-31 12:27:37,expert,False,0.160,,155,1,6.2500,50.0,2,2,0
2313400190,2023-05-31 12:27:32,expert,False,4.147,112.660,163,6,1.4468,43.0,14,10,4
2313399693,2023-05-31 12:27:00,expert,False,12.150,57.857,200,42,3.4568,105.0,40,35,5
2313399692,2023-05-31 12:26:59,expert,False,0.146,,156,1,6.8493,50.0,2,2,0
2313399691,2023-05-31 12:26:58,expert,False,0.300,20.250,135,2,6.6667,67.0,3,3,0
2313398865,2023-05-31 12:26:09,expert,False,45.507,70.974,170,109,2.3952,78.0,140,135,5
2313398863,2023-05-31 12:26:07,expert,False,0.942,86.664,184,2,2.1231,33.0,6,6,0
2313398225,2023-05-31 12:25:52,expert,False,13.965,81.538,181,31,2.2198,70.0,44,40,4
2313396799,2023-05-31 12:24:43,expert,False,41.355,85.773,168,81,1.9587,63.0,128,125,3
2313396235,2023-05-31 12:24:30,expert,False,11.735,85.431,182,25,2.1304,71.0,35,29,6
2313396233,2023-05-31 12:24:29,expert,False,0.204,,183,1,4.9020,33.0,3,2,1
2313395644,2023-05-31 12:24:28,expert,False,0.532,,170,1,1.8797,50.0,2,2,0
2313395639,2023-05-31 12:24:21,expert,False,5.317,69.121,156,12,2.2569,71.0,17,14,3
2313395638,2023-05-31 12:24:20,expert,False,0.283,,171,1,3.5336,33.0,3,3,0
2313395058,2023-05-31 12:23:56,expert,False,23.329,99.006,174,41,1.7575,62.0,66,64,2
2313394366,2023-05-31 12:23:50,expert,False,4.400,57.200,169,13,2.9545,72.0,18,18,0
2313391729,2023-05-31 12:22:39,expert,False,50.191,78.650,152,97,1.9326,68.0,143,131,12
2313388514,2023-05-31 12:20:46,expert,False,66.929,90.266,205,152,2.2711,79.0,193,171,22
2313388513,2023-05-31 12:20:45,expert,False,0.160,,206,1,6.2500,50.0,2,2,0
2313388512,2023-05-31 12:20:44,expert,False,0.216,,174,0,,0.0,3,2,1
2313388511,2023-05-31 12:20:43,expert,False,0.534,,184,1,1.8727,33.0,3,3,0
2313388508,2023-05-31 12:20:36,expert,False,5.271,146.710,167,6,1.1383,35.0,17,16,1
2313379353,2023-05-31 12:16:02,expert,False,0.146,,164,0,,0.0,2,2,0
2313379638,2023-05-31 12:16:02,expert,False,9.412,90.002,153,16,1.7000,52.0,31,29,2
2313379351,2023-05-31 12:16:01,expert,False,0.134,,212,0,,0.0,2,2,0
2313379350,2023-05-31 12:15:59,expert,False,1.050,48.300,138,3,2.8571,60.0,5,5,0
2313379349,2023-05-31 12:15:58,expert,False,0.671,,189,1,1.4903,33.0,3,3,0
2313379347,2023-05-31 12:15:56,expert,False,0.816,79.560,195,2,2.4510,67.0,3,3,0
2313379345,2023-05-31 12:15:55,expert,False,0.719,,176,1,1.3908,33.0,3,3,0
2313379344,2023-05-31 12:15:54,expert,False,0.141,,131,1,7.0922,50.0,2,2,0
2313377269,2023-05-31 12:14:40,expert,False,70.959,86.385,168,138,1.9448,70.0,197,186,11
2313354958,2023-05-31 12:03:16,expert,False,14.391,82.234,160,28,1.9457,54.0,52,44,8
2313354957,2023-05-31 12:03:15,expert,False,0.170,,161,0,,0.0,2,2,0
2313354955,2023-05-31 12:03:06,expert,False,7.297,82.571,215,19,2.6038,76.0,25,23,2
2313354953,2023-05-31 12:03:01,expert,False,4.366,83.924,173,9,2.0614,60.0,15,13,2
2313354712,2023-05-31 12:03:00,expert,False,0.508,,183,1,1.9685,25.0,4,4,0
2313354710,2023-05-31 12:02:58,expert,False,0.661,61.143,185,2,3.0257,50.0,4,4,0
2313354709,2023-05-31 12:02:56,expert,False,1.135,107.825,190,2,1.7621,29.0,7,7,0
2313354708,2023-05-31 12:02:53,expert,False,2.267,77.531,171,5,2.2056,63.0,8,7,1
2313354706,2023-05-31 12:02:51,expert,False,0.137,,193,1,7.2993,50.0,2,2,0
2313350265,2023-05-31 12:01:25,expert,False,34.214,84.466,158,64,1.8706,63.0,101,93,8
2313350264,2023-05-31 12:01:12,expert,False,11.459,84.510,177,24,2.0944,63.0,38,36,2
2313350263,2023-05-31 12:01:10,expert,False,1.513,56.738,150,4,2.6438,57.0,7,6,1
2313350262,2023-05-31 12:01:09,expert,False,0.161,,149,1,6.2112,50.0,2,2,0
2313350261,2023-05-31 12:01:08,expert,False,0.955,,207,1,1.0471,50.0,2,2,0
2313350259,2023-05-31 12:00:58,expert,False,7.969,63.752,160,20,2.5097,83.0,24,23,1
2313350258,2023-05-31 12:00:57,expert,False,0.707,,181,1,1.4144,33.0,3,3,0
2313349484,2023-05-31 12:00:56,expert,False,0.508,,185,1,1.9685,50.0,2,2,0
2313349483,2023-05-31 12:00:55,expert,False,0.151,,173,1,6.6225,50.0,2,2,0
2313348850,2023-05-31 12:00:13,expert,False,40.573,77.245,198,104,2.5633,91.0,114,108,6
2313348849,2023-05-31 12:00:11,expert,False,0.662,,187,1,1.5106,33.0,3,3,0
2313348846,2023-05-31 12:00:10,expert,False,0.550,,158,1,1.8182,50.0,2,2,0
2313348079,2023-05-31 12:00:02,expert,False,6.928,79.177,160,14,2.0208,64.0,22,20,2
2313348078,2023-05-31 12:00:01,expert,False,0.154,,165,1,6.4935,50.0,2,2,0
2313348075,2023-05-31 11:59:54,expert,False,5.002,84.034,168,10,1.9992,71.0,14,12,2
2313347909,2023-05-31 11:59:42,expert,False,8.347,61.559,177,24,2.8753,92.0,26,25,1
2313347908,2023-05-31 11:59:37,expert,False,3.016,99.025,197,6,1.9894,60.0,10,9,1
2313336364,2023-05-31 11:53:46,expert,False,50.779,71.008,172,123,2.4223,79.0,155,141,14
2313336363,2023-05-31 11:53:44,expert,False,0.671,,184,1,1.4903,33.0,3,3,0
2311488620,2023-05-30 23:36:38,expert,False,1.761,148.805,169,2,1.1357,29.0,7,7,0
2311488173,2023-05-30 23:36:33,expert,False,2.484,113.022,182,4,1.6103,57.0,7,7,0
2311488172,2023-05-30 23:36:32,expert,False,0.172,,192,1,5.8140,50.0,2,2,0
2311488168,2023-05-30 23:36:26,expert,False,5.648,122.642,152,7,1.2394,41.0,17,12,5
2311488164,2023-05-30 23:36:23,expert,False,1.726,65.588,190,5,2.8969,71.0,7,6,1
2311487988,2023-05-30 23:36:21,expert,False,1.894,70.078,185,5,2.6399,71.0,7,6,1
2311487984,2023-05-30 23:36:17,expert,False,2.953,47.785,178,11,3.7250,100.0,11,11,0
2311487983,2023-05-30 23:36:16,expert,False,0.562,47.770,170,2,3.5587,67.0,3,3,0
2311487982,2023-05-30 23:36:15,expert,False,0.175,,183,0,,0.0,2,2,0
2311487236,2023-05-30 23:36:14,expert,False,0.188,,135,1,5.3191,50.0,2,2,0
2311487233,2023-05-30 23:36:11,expert,False,1.846,57.964,157,5,2.7086,83.0,6,6,0
2311487231,2023-05-30 23:36:10,expert,False,0.155,,205,1,6.4516,50.0,2,2,0
2311485783,2023-05-30 23:36:05,expert,False,5.061,86.543,171,10,1.9759,59.0,17,14,3
2311485779,2023-05-30 23:36:03,expert,False,0.558,,154,1,1.7921,33.0,3,3,0
2311485494,2023-05-30 23:36:01,expert,False,0.167,,150,1,5.9880,50.0,2,2,0
2311485492,2023-05-30 23:36:00,expert,False,0.847,,160,1,1.1806,33.0,3,3,0
2311485489,2023-05-30 23:35:57,expert,False,1.701,65.489,154,4,2.3516,57.0,7,7,0
2311473240,2023-05-30 23:30:15,expert,False,35.209,70.818,177,88,2.4994,89.0,99,91,8
2311473237,2023-05-30 23:30:11,expert,False,0.147,,207,1,6.8027,50.0,2,2,0
2311473236,2023-05-30 23:30:10,expert,False,0.522,46.719,179,2,3.8314,50.0,4,3,1
2311301810,2023-05-30 22:10:19,expert,False,6.971,77.782,212,19,2.7256,95.0,20,19,1
2311301388,2023-05-30 22:10:16,expert,False,0.160,,158,0,,0.0,2,2,0
2311299353,2023-05-30 22:09:27,expert,False,46.898,90.925,190,98,2.0896,78.0,126,116,10
2311280395,2023-05-30 21:59:49,expert,False,17.577,93.409,186,35,1.9912,70.0,50,44,6
2311280393,2023-05-30 21:59:46,expert,False,1.986,107.244,162,3,1.5106,38.0,8,7,1
